year,pair,original_text,translation,human_mqm_score,fluency2,gemba_mqm,disagreement,f2_overestimates,issue_type,severity,low_confidence,main_issue
wmt22,en-ru,"Shiba Inu is the latest meme-crypto to go viral and despite being down almost 60% from it's all-time high, the market cap still stands at an eye-watering $20 billion, making it the 12th biggest crypto in the world by valuation.","Shiba Inu - это новейший мем-крипто, который стал вирусным, и, несмотря на то, что он снизился почти на 60% от своего рекордно высокого уровня, рыночная капитализация по-прежнему составляет привлекательные 20 миллиардов долларов, что делает его 12-м по величине крипто в мире по оценке.",-5.1,1.4268577609414668,85.0,0.07267874466112567,True,register_mismatch,major,False,The translation mistranslates 'eye-watering' as 'attractive' and uses awkward calqued terminology like 'мем-крипто' and 'по оценке'.
wmt22,en-ru,Stabbings don’t get the same press treatment as shootings.,"Удары ножом не получают такого же обращения с прессой, как перестрелки.",-5.0,1.1982250835242514,80.0,0.07132948041073373,False,calque,major,False,The phrase 'обращение с прессой' means 'handling/treating the press' rather than 'media coverage' or 'treatment by the press'.
wmt22,zh-en,而方法自然主义指对上帝不置一词的研究方法。,"Methodological naturalism, on the other hand, refers to an approach to the study of God that does not say anything about God.",-5.0,1.4715903834439958,85.0,0.07020764835179016,True,calque,critical,False,"The translation misinterprets the syntactic structure, incorrectly suggesting that methodological naturalism is a way to study God."
wmt22,zh-en,用心服务，用心清洁，留住美好。,"Carefully serve, carefully clean, and keep it beautiful.",-5.0,1.466696585702027,90.0,0.06767384438564628,True,calque,major,False,"The translation is a literal, adverb-heavy rendering that lacks the punch and emotional resonance of a professional slogan."
wmt22,en-ru,Only to come storming back a couple of minutes later to tell me they are not there.,"Только чтобы вернуться штурмом через пару минут, чтобы сказать мне, что их там нет.",-5.0,1.2077647313133888,80.0,0.06639024943344185,False,calque,major,False,"The phrase 'вернуться штурмом' is a literal calque of 'storming back' that incorrectly implies a military assault, and the double 'чтобы' creates poor discourse flow."
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что если вы оплачиваете ускоренную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,3.6865196849276827,95.0,0.06458346450975183,False,calque,minor,True,"The translation mirrors the English 'if' clause structure and uses an imperfective verb, whereas a nominal construction or perfective verb would be more natural in Russian business contexts."
wmt22,en-ru,Free Training on CompTIA A+ | Will Cover Full Course,Бесплатный тренинг по CompTIA A+ Verlassen охватит весь курс,-5.0,1.2168637088223608,80.0,0.0616791791122534,False,calque,critical,False,"The translation includes a random German word ('Verlassen') and uses a literal, unidiomatic translation for 'will cover'."
wmt22,en-ru,"Shiba Inu is the latest meme-crypto to go viral and despite being down almost 60% from it's all-time high, the market cap still stands at an eye-watering $20 billion, making it the 12th biggest crypto in the world by valuation.","Shiba Inu является последним мемом-криптовалютой, которая вышла в свет, и, несмотря на то, что она опустилась почти на 60% от своего рекордного максимума, рыночная капитализация по-прежнему стоит на $20 млрд, что делает ее 12-й по величине криптовалютой в мире по оценке.",-5.0,1.4532757831764425,85.0,0.060725113673599895,True,calque,major,False,"The translation uses literal calques for financial idioms and misses the 'viral' nuance, resulting in a stiff, unnatural text."
wmt22,en-ru,"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.","В Бристоле (Великобритания) заметили толпу людей, отчаявшихся купить футболки, созданные загадочным уличным художником Бэнкси.",-2.0,2.938398101203313,90.0,0.06070602095015799,True,idiom_literal,minor,False,The word 'отчаявшихся' is a literal translation of 'desperate' that sounds overly tragic in Russian compared to the English marketing/hype context.
wmt22,en-ru,Only to come storming back a couple of minutes later to tell me they are not there.,"Только чтобы вернуться штурмом через пару минут, чтобы сказать мне, что их там нет.",-5.0,1.232838833224713,80.0,0.053407927273790845,False,calque,major,False,"The idiom 'storming back' is translated as a literal military assault, and the sentence structure is a clunky calque of the English 'only to' construction."
wmt22,zh-en,先简单的说下我很难理解的一些情节。,"First, briefly say some of the plots that I have difficulty understanding.",-5.0,1.4380297515638372,90.0,0.05283135561394736,True,calque,major,False,"The translation is a literal mirror of the Chinese structure, lacking a subject and using awkward phrasing for '情节'."
wmt22,zh-en,一天之计在于晨，所有的美好从清晨开始 希望你携带着快乐、幸运、健康、如意出发 开始新的一天，保持一整天的好心情 早安,"The plan of a day starts in the morning, and all the good things start in the morning. I hope you start your new day with happiness, luck, health, and self-fulfillment. Good morning",-5.0,1.4380297515638372,95.0,0.05283135561394736,True,calque,major,False,The translation uses a literal calque for a Chinese proverb that sounds unnatural in English.
wmt22,en-ru,I am just wondering how is it for other countries?,"Мне просто интересно, как это для других стран?",-5.0,1.4363991063139476,95.0,0.051987075645833714,True,calque,major,False,"The translation is a literal calque of the English structure, which sounds unnatural in Russian."
