lp,dataset,doc_id,seg_id,system_id,idiomatic,collocational,discourse,pragmatic,calque,fluency2,fluency3_,confidence,fluency2_raw,fluency2_recalc_g6.25
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_fWRlPSl5itQ_#_0,2027,Claude Opus 4.6,30.0,30.0,40.0,30.0,30.0,12.780000000000001,30.0,0.8,30.9,1.2780673511082026
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Claude Opus 4.6,60.0,60.0,80.0,70.0,50.0,19.54,58.0,0.8,60.7,1.9542439259012867
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.231311_#_6,2113,Claude Opus 4.6,60.0,70.0,60.0,50.0,60.0,19.58,63.29,0.8,62.2,1.9575070206799876
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_17,2197,Claude Opus 4.6,60.0,60.0,70.0,80.0,60.0,19.69,60.0,0.8,62.099999999999994,1.9686603540263887
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_3,2305,Claude Opus 4.6,50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_5,2104,Claude Opus 4.6,60.0,50.0,70.0,60.0,70.0,18.9,58.71000000000001,0.8,59.80000000000001,1.8900358536870905
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_15,2458,Claude Opus 4.6,60.0,60.0,70.0,70.0,50.0,18.64,58.0,0.8,59.800000000000004,1.864127158213356
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_14,2402,Claude Opus 4.6,70.0,60.0,80.0,80.0,70.0,23.42,66.71000000000001,0.8,68.7,2.342087446822689
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_30,2473,Claude Opus 4.6,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_nytimes.153341_#_1,2528,Claude Opus 4.6,70.0,70.0,80.0,70.0,80.0,25.910000000000004,72.0,0.8,72.60000000000001,2.591400147149476
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_speech_#_vid_8qZFupajBuo_#_0,2611,Claude Opus 4.6,60.0,70.0,60.0,60.0,50.0,19.29,61.28999999999999,0.8,61.10000000000001,1.9287417937643874
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Claude Opus 4.6,70.0,80.0,80.0,80.0,80.0,29.32,75.28999999999999,0.8,76.0,2.931841269526103
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Claude Opus 4.6,60.0,60.0,70.0,50.0,60.0,18.63,60.0,0.8,60.3,1.8630702456438646
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_4,2711,Claude Opus 4.6,80.0,90.0,80.0,80.0,80.0,38.82,83.29,0.8,82.8,3.8823343481652026
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_1,2756,Claude Opus 4.6,60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_4,580,Claude Opus 4.6 (thinking),50.0,40.0,70.0,60.0,50.0,16.09,46.71,0.8,49.60000000000001,1.6094487219251692
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Claude Opus 4.6 (thinking),50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Claude Opus 4.6 (thinking),50.0,50.0,60.0,70.0,40.0,16.13,48.0,0.8,50.4,1.6130156462745249
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Claude Opus 4.6 (thinking),50.0,60.0,70.0,60.0,50.0,17.3,53.29,0.8,55.20000000000002,1.7297041935806277
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Claude Opus 4.6 (thinking),50.0,60.0,60.0,50.0,60.0,17.14,55.29,0.8,55.400000000000006,1.7137362112685905
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Claude Opus 4.6 (thinking),60.0,70.0,60.0,70.0,60.0,20.03,63.29,0.8,63.4,2.003019283937225
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Claude Opus 4.6 (thinking),70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Claude Opus 4.6 (thinking),60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL2755_#_1,1049,Claude Opus 4.6 (thinking),60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Claude Opus 4.6 (thinking),60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Claude Opus 4.6 (thinking),50.0,40.0,60.0,50.0,40.0,15.2,44.71,0.8,46.4,1.520468488965175
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Claude Opus 4.6 (thinking),70.0,70.0,80.0,90.0,70.0,25.990000000000002,70.0,0.8,72.10000000000001,2.5991090263301317
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Claude Opus 4.6 (thinking),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_nytimes.154208_#_2,1341,Claude Opus 4.6 (thinking),60.0,50.0,70.0,60.0,50.0,17.61,54.71,0.8,56.400000000000006,1.761084441124919
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Claude Opus 4.6 (thinking),40.0,50.0,70.0,60.0,40.0,15.61,43.29,0.8,46.7,1.560734010228338
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Claude Opus 4.6 (thinking),60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Claude Opus 4.6 (thinking),40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Claude Opus 4.6 (thinking),50.0,60.0,50.0,60.0,50.0,16.61,53.29,0.8,53.4,1.6614357986947723
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Claude Opus 4.6 (thinking),70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_16,1868,Claude Opus 4.6 (thinking),10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230238_#_4,1908,Claude Opus 4.6 (thinking),20.0,20.0,20.0,20.0,20.0,11.33,20.0,0.8,20.0,1.1325073412560267
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_fWRlPSl5itQ_#_0,2027,Claude Opus 4.6 (thinking),30.0,30.0,40.0,30.0,30.0,12.780000000000001,30.0,0.8,30.9,1.2780673511082026
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_r-aI0JD0bCE_#_0,1847,Claude Opus 4.6 (thinking),60.0,70.0,60.0,50.0,60.0,19.58,63.29,0.8,62.2,1.9575070206799876
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_6,2105,Claude Opus 4.6 (thinking),70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_5,2104,Claude Opus 4.6 (thinking),60.0,50.0,70.0,60.0,70.0,18.9,58.71000000000001,0.8,59.80000000000001,1.8900358536870905
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_17,2197,Claude Opus 4.6 (thinking),60.0,50.0,70.0,70.0,50.0,17.91,54.71,0.8,57.000000000000014,1.7909065806100104
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_9,2397,Claude Opus 4.6 (thinking),60.0,60.0,60.0,50.0,60.0,18.18,60.0,0.8,59.39999999999999,1.8183370364162272
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_14,2402,Claude Opus 4.6 (thinking),60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_3,2305,Claude Opus 4.6 (thinking),50.0,60.0,60.0,50.0,50.0,16.69,53.29,0.8,53.70000000000001,1.669280860580845
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Claude Opus 4.6 (thinking),60.0,60.0,70.0,60.0,60.0,18.79,60.0,0.8,60.9,1.8787603694160102
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_30,2473,Claude Opus 4.6 (thinking),80.0,70.0,90.0,90.0,80.0,33.47,76.71000000000001,0.8,78.7,3.346625947885884
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_15,2458,Claude Opus 4.6 (thinking),60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Claude Opus 4.6 (thinking),60.0,50.0,70.0,60.0,70.0,18.9,58.71000000000001,0.8,59.80000000000001,1.8900358536870905
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_speech_#_vid_8qZFupajBuo_#_0,2611,Claude Opus 4.6 (thinking),60.0,60.0,70.0,70.0,70.0,19.93,62.0,0.8,63.2,1.9930785707755279
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_1,2756,Claude Opus 4.6 (thinking),70.0,70.0,80.0,60.0,70.0,23.91,70.0,0.8,70.30000000000001,2.3913574464760705
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_0,2783,Claude Opus 4.6 (thinking),70.0,70.0,80.0,70.0,70.0,24.209999999999997,70.0,0.8,70.9,2.4211795859611622
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.231311_#_4,2711,Claude Opus 4.6 (thinking),80.0,90.0,80.0,80.0,80.0,38.82,83.29,0.8,82.8,3.8823343481652026
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_30,486,Claude Sonnet 4.6,40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_6,582,Claude Sonnet 4.6,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Claude Sonnet 4.6,70.0,80.0,80.0,70.0,70.0,27.02,73.28999999999999,0.8,73.70000000000002,2.7015428632125023
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_rU8nY03Lo5s_#_0,1028,Claude Sonnet 4.6,40.0,50.0,40.0,40.0,30.0,14.28,41.28999999999999,0.8,41.099999999999994,1.427950845695527
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_7,985,Claude Sonnet 4.6,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Claude Sonnet 4.6,60.0,50.0,70.0,70.0,60.0,18.35,56.71,0.8,58.70000000000001,1.835361931297756
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Claude Sonnet 4.6,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Claude Sonnet 4.6,60.0,70.0,70.0,70.0,60.0,20.48,63.29,0.8,64.3,2.0477524931648623
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Claude Sonnet 4.6,60.0,70.0,80.0,50.0,60.0,20.92,63.29,0.8,64.0,2.0923569975955556
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Claude Sonnet 4.6,50.0,50.0,60.0,70.0,40.0,16.13,48.0,0.8,50.4,1.6130156462745249
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Claude Sonnet 4.6,60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Claude Sonnet 4.6,40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_3,1312,Claude Sonnet 4.6,40.0,30.0,50.0,40.0,40.0,13.81,36.71,0.8,38.10000000000001,1.3807460049609153
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Claude Sonnet 4.6,40.0,30.0,50.0,50.0,40.0,13.91,36.71,0.8,38.7,1.3908249108292252
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_4,580,Claude Sonnet 4.6,60.0,50.0,60.0,60.0,50.0,17.16,54.71,0.8,55.50000000000001,1.7163512318972816
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_14,1405,Claude Sonnet 4.6,30.0,30.0,40.0,50.0,40.0,13.200000000000001,32.0,0.8,33.8,1.3201127138996187
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_4,1523,Claude Sonnet 4.6,70.0,80.0,80.0,80.0,70.0,27.62,73.28999999999999,0.8,74.30000000000001,2.7616207083377895
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114151944720213193_#_2,1559,Claude Sonnet 4.6,50.0,70.0,60.0,60.0,50.0,18.240000000000002,56.589999999999996,0.8,57.10000000000001,1.824140968616751
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Claude Sonnet 4.6,40.0,40.0,60.0,50.0,40.0,14.530000000000001,40.0,0.8,42.400000000000006,1.4532757831764425
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_27keISTaqYw_#_0,1412,Claude Sonnet 4.6,30.0,40.0,40.0,30.0,20.0,12.940000000000001,31.29,0.8,32.0,1.2943643004306948
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_12,1589,Claude Sonnet 4.6,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Claude Sonnet 4.6,60.0,70.0,70.0,50.0,60.0,20.019999999999996,63.29,0.8,63.10000000000001,2.002240229907625
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_18,1681,Claude Sonnet 4.6,70.0,60.0,80.0,70.0,70.0,22.82,66.71000000000001,0.8,68.10000000000001,2.282009601697402
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_16,1679,Claude Sonnet 4.6,70.0,80.0,80.0,70.0,70.0,27.02,73.28999999999999,0.8,73.70000000000002,2.7015428632125023
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Claude Sonnet 4.6,80.0,70.0,80.0,80.0,70.0,28.82,74.71000000000001,0.8,75.5,2.881776398588364
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Claude Sonnet 4.6,50.0,50.0,70.0,60.0,60.0,17.01,52.0,0.8,54.1,1.7009389666650276
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Claude Sonnet 4.6,50.0,50.0,70.0,70.0,50.0,16.86,50.0,0.8,53.00000000000001,1.6863057554623735
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_4,1920,Claude Sonnet 4.6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_16,1868,Claude Sonnet 4.6,40.0,40.0,50.0,40.0,30.0,13.959999999999999,38.0,0.8,39.2,1.396034310445879
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114417630342798842_#_15,1810,Claude Sonnet 4.6,80.0,80.0,80.0,90.0,90.0,37.839999999999996,82.0,0.8,82.30000000000001,3.784124685462135
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_19,1871,Claude Sonnet 4.6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114300646822630777_#_10,2001,Claude Sonnet 4.6,40.0,50.0,40.0,30.0,30.0,14.2,41.28999999999999,0.8,40.5,1.419611769976456
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_42,1894,Claude Sonnet 4.6,20.0,30.0,40.0,20.0,20.0,11.94,23.290000000000003,0.8,24.6,1.194244971455854
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Claude Sonnet 4.6,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114157282362077575_#_2,1963,Claude Sonnet 4.6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8,10.0,1.0
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114174389242714730_#_3,1969,Claude Sonnet 4.6,20.0,20.0,40.0,30.0,20.0,11.65,20.0,0.8,22.400000000000002,1.164973664275669
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Claude Sonnet 4.6,80.0,90.0,80.0,90.0,80.0,40.0,83.29,0.8,83.4,4.000185943408885
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_6,2105,Claude Sonnet 4.6,70.0,70.0,90.0,80.0,90.0,31.619999999999997,74.0,0.8,75.80000000000001,3.162168238330721
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231311_#_0,2310,Claude Sonnet 4.6,60.0,50.0,70.0,70.0,60.0,18.35,56.71,0.8,58.70000000000001,1.835361931297756
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_17,2197,Claude Sonnet 4.6,50.0,50.0,60.0,40.0,50.0,15.860000000000001,50.0,0.8,50.30000000000001,1.585981377109189
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114220065940975488_#_9,2369,Claude Sonnet 4.6,60.0,60.0,70.0,60.0,50.0,18.34,58.0,0.8,59.2,1.8343050187282646
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_16,2658,Claude Sonnet 4.6,60.0,70.0,70.0,60.0,70.0,21.02,65.28999999999999,0.8,65.4,2.1024264155541963
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_nytimes.153341_#_2,2337,Claude Sonnet 4.6,60.0,70.0,70.0,80.0,60.0,21.080000000000002,63.29,0.8,64.9,2.107830338290149
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114220065940975488_#_1,2756,Claude Sonnet 4.6,70.0,80.0,70.0,60.0,70.0,25.82,73.28999999999999,0.8,72.20000000000002,2.5816039560394803
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Gemini 3 Flash,70.0,70.0,80.0,80.0,70.0,24.81,70.0,0.8,71.50000000000001,2.4812574310864495
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Gemini 3 Flash,70.0,70.0,80.0,80.0,60.0,23.97,68.0,0.8,69.80000000000001,2.3967613692120238
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_2,570,Gemini 3 Flash,90.0,90.0,80.0,90.0,90.0,51.2,90.0,0.8,89.1,5.119776098223869
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_6,582,Gemini 3 Flash,80.0,80.0,80.0,90.0,80.0,34.5,80.0,0.8,80.60000000000001,3.450211832271701
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Gemini 3 Flash,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Gemini 3 Flash,70.0,70.0,70.0,60.0,70.0,23.01,70.0,0.8,69.4,2.30124067878814
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.228996_#_6,710,Gemini 3 Flash,70.0,70.0,80.0,70.0,60.0,23.37,68.0,0.8,69.2,2.3366835240867365
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Gemini 3 Flash,80.0,70.0,80.0,80.0,70.0,28.82,74.71000000000001,0.8,75.5,2.881776398588364
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Gemini 3 Flash,80.0,80.0,80.0,90.0,90.0,37.839999999999996,82.0,0.8,82.30000000000001,3.784124685462135
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Gemini 3 Flash,70.0,80.0,80.0,70.0,80.0,28.72,75.28999999999999,0.8,75.4,2.871763424400816
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Gemini 3 Flash,90.0,90.0,80.0,90.0,90.0,51.2,90.0,0.8,89.1,5.119776098223869
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_7,985,Gemini 3 Flash,80.0,80.0,90.0,90.0,80.0,36.269999999999996,80.0,0.8,81.5,3.6269892251372244
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Gemini 3 Flash,60.0,70.0,90.0,80.0,70.0,24.59,65.28999999999999,0.8,68.4,2.4592205607180295
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Gemini 3 Flash,80.0,70.0,90.0,80.0,80.0,32.29,76.71000000000001,0.8,78.1,3.2287743526422013
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_MUL2305_#_1,1045,Gemini 3 Flash,60.0,60.0,80.0,70.0,60.0,19.990000000000002,60.0,0.8,62.400000000000006,1.9986992765890323
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL2755_#_1,1049,Gemini 3 Flash,60.0,70.0,80.0,80.0,60.0,21.98,63.29,0.8,65.8,2.1979471059780797
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Gemini 3 Flash,50.0,60.0,80.0,80.0,80.0,22.09,59.290000000000006,0.8,62.40000000000001,2.2088929196294225
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Gemini 3 Flash,70.0,70.0,80.0,80.0,80.0,26.509999999999998,72.0,0.8,73.20000000000002,2.651477992274763
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_5,1122,Gemini 3 Flash,60.0,60.0,70.0,70.0,60.0,19.09,60.0,0.8,61.5,1.9085825089011017
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_PMUL4140_#_1,1053,Gemini 3 Flash,50.0,60.0,70.0,50.0,50.0,17.14,53.29,0.8,54.60000000000001,1.7140140698084823
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Gemini 3 Flash,60.0,70.0,80.0,70.0,60.0,21.38,63.29,0.8,65.19999999999999,2.137869260852793
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Gemini 3 Flash,50.0,70.0,60.0,60.0,50.0,18.240000000000002,56.589999999999996,0.8,57.10000000000001,1.824140968616751
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Gemini 3 Flash,70.0,70.0,80.0,80.0,80.0,26.509999999999998,72.0,0.8,73.20000000000002,2.651477992274763
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Gemini 3 Flash,60.0,60.0,70.0,80.0,60.0,19.69,60.0,0.8,62.099999999999994,1.9686603540263887
